GDR,NA
CAN,NA
CAN,NA
CAN,Bronze
CAN,NA
CAN,NA
GER,NA
GER,NA
GER,NA
GER,NA
GER,NA
ESP,NA
ESP,NA
MON,NA
MON,NA
MON,NA
MON,NA
MON,NA
MON,NA
NOR,Silver
CUB,NA
ESP,Gold
GER,NA
GER,NA
ISR,NA
ISR,NA
ISR,NA
ISR,NA
ISR,NA
USA,Gold
USA,Gold
MEX,NA
URU,NA
ARG,NA
ARG,NA
ARG,NA
ESP,NA
ESP,NA
CMR,NA
ETH,Gold
ETH,NA
ARG,NA
ARG,NA
ARG,NA
SWE,NA
SWE,NA
SWE,Bronze
SWE,Silver
SWE,NA
FIN,NA
SWE,NA
SWE,NA
MAR,NA
ISV,NA
ISV,NA
ISV,NA
ISV,NA
ISV,NA
USA,Gold
RSA,Bronze
RSA,NA
ALG,NA
SUI,NA
ITA,NA
TUR,NA
TUR,NA
TUR,Silver
TUR,NA
SRI,NA
SRI,NA
SRI,NA
ARM,NA
CIV,NA
CIV,NA
CIV,NA
CIV,NA
ESP,NA
ESP,NA
ESP,NA
FRA,NA
GDR,NA
TUN,NA
IRQ,NA
NGR,NA
NGR,NA
KAZ,NA
JPN,NA
JPN,NA
KEN,NA
BUL,NA
BUL,Gold
FRA,NA
FRA,NA
NGR,NA
NGR,NA
BEN,NA
BEN,NA
FRA,NA
RUS,NA
AZE,NA
BRA,NA
UKR,NA
UKR,NA
UKR,NA
GBR,NA
GBR,NA
USA,Gold
RUS,NA
RUS,Bronze
RUS,Silver
RUS,NA
RUS,NA
RUS,NA
RUS,Silver
RUS,NA
RUS,Silver
RUS,Bronze
NED,NA
CMR,NA
GHA,NA
NGR,NA
URS,NA
URS,Silver
URS,Bronze
URS,NA
SOM,NA
SOM,NA
LAT,NA
LAT,NA
LAT,NA
LAT,NA
MDV,NA
AUS,NA
AUS,Bronze
ESP,NA
ESP,NA
ESP,NA
CMR,NA
CMR,NA
EGY,NA
LIB,NA
LIB,NA
LIB,NA
LIB,NA
LIB,NA
LIB,NA
LIB,NA
EGY,NA
EGY,NA
EGY,NA
EGY,NA
EGY,NA
EGY,NA
EGY,NA
EGY,NA
EGY,NA
EGY,NA
SYR,NA
EGY,NA
EGY,NA
EGY,NA
EGY,NA
EGY,NA
EGY,NA
EGY,NA
EGY,NA
EGY,NA
UAR,NA
EGY,NA
IRQ,NA
MAR,NA
NIG,NA
QAT,NA
QAT,NA
IRQ,NA
LBA,NA
ALG,NA
IRQ,NA
ALG,NA
EGY,NA
EGY,Silver
EGY,NA
EGY,NA
EGY,NA
EGY,NA
EGY,NA
EGY,NA
LIB,NA
LIB,NA
MLI,NA
EGY,NA
AFG,NA
NGR,NA
USA,NA
GER,NA
ROU,NA
ROU,NA
ROU,NA
ROU,NA
ROU,NA
ROU,NA
ROU,NA
ROU,NA
HUN,Bronze
HUN,Gold
HUN,Silver
GER,NA
GBR,NA
GBR,NA
GBR,NA
GBR,NA
GBR,Bronze
CHI,NA
SUI,NA
IND,NA
IND,NA
IND,NA
IND,NA
IND,NA
IND,NA
POL,NA
SWE,NA
SWE,Silver
SWE,NA
FRA,NA
RSA,NA
CRC,NA
CRC,NA
PAN,NA
PAN,NA
GBR,NA
GBR,NA
GBR,NA
GBR,NA
GBR,Gold
GBR,NA
GBR,Silver
GBR,NA
GBR,NA
GBR,NA
NOR,Gold
NOR,NA
NOR,NA
NOR,NA
USA,NA
USA,NA
USA,NA
SWE,NA
SWE,Bronze
SWE,NA
SWE,NA
SWE,NA
SWE,NA
SWE,NA
SWE,Silver
SWE,NA
USA,NA
GEO,NA
GEO,NA
GEO,NA
GEO,NA
GEO,NA
GEO,NA
BLR,NA
UKR,NA
UKR,NA
UKR,NA
BLR,NA
BLR,NA
BLR,NA
BLR,NA
BLR,NA
BLR,NA
BLR,NA
BLR,NA
BLR,NA
MAR,NA
GEO,NA
SLO,NA
GEO,NA
GEO,NA
URS,NA
RUS,NA
RUS,NA
URS,NA
RUS,Bronze
RUS,NA
URS,NA
URS,NA
URS,NA
URS,Silver
RUS,NA
RUS,NA
RUS,Bronze
RUS,NA
CRO,NA
CRO,NA
RUS,NA
RUS,NA
GUY,NA
GUY,NA
NZL,NA
NZL,NA
GEO,NA
POR,NA
POR,NA
POR,NA
POR,NA
POR,NA
POR,NA
POR,NA
FRA,NA
BUL,NA
SUI,NA
GER,NA
GER,NA
POL,NA
POL,NA
POL,NA
POL,NA
POL,NA
POL,NA
POR,NA
CUB,NA
BRA,NA
POR,NA
POR,NA
POR,NA
POR,NA
POR,NA
POR,NA
POR,NA
PAR,NA
PAR,NA
PAR,NA
ANG,NA
BRA,NA
CUB,NA
VEN,NA
POR,NA
POR,NA
POR,NA
POR,NA
POR,NA
FRA,NA
COL,NA
COL,NA
COL,NA
ESP,Bronze
SWE,NA
SWE,NA
DJI,NA
RUS,NA
RUS,NA
RUS,Bronze
ROU,NA
ROU,NA
ROU,NA
ROU,NA
ROU,NA
ROU,NA
ROU,NA
URS,Gold
FRA,Gold
FRA,Gold
FRA,NA
FRA,NA
ETH,NA
USA,NA
GER,NA
FRG,NA
FRG,NA
RUS,NA
IRI,NA
BAN,NA
IRQ,NA
KSA,NA
KSA,NA
JOR,NA
JOR,NA
MAS,NA
MAS,NA
PLE,NA
PLE,NA
EGY,NA
JOR,NA
JOR,NA
KAZ,NA
SUD,NA
SUD,NA
PLE,NA
CHN,NA
KEN,NA
NGR,NA
NGR,NA
PER,NA
PER,NA
PER,NA
LBA,NA
JOR,Gold
SOM,NA
JPN,NA
JPN,NA
JPN,NA
JPN,NA
JPN,NA
JPN,NA
JPN,NA
JPN,Bronze
JPN,NA
JPN,NA
JPN,NA
JPN,NA
PLE,NA
JOR,NA
KSA,NA
MEX,NA
KUW,NA
KUW,NA
JPN,NA
MEX,NA
URS,NA
URS,NA
URS,NA
URS,Bronze
URS,Gold
KAZ,NA
KAZ,NA
QAT,NA
JOR,NA
RUS,NA
RUS,NA
TUR,NA
TUR,NA
TUR,NA
TUR,NA
TUR,NA
FRA,NA
FRA,NA
ROU,NA
ROU,Bronze
ROU,NA
ROU,NA
FRA,NA
FRA,NA
FRA,Gold
ESP,NA
ITA,NA
ITA,NA
SUI,NA
SUI,NA
SUI,NA
SUI,Bronze
SUI,NA
SUI,NA
SUI,NA
SUI,NA
SUI,NA
SUI,NA
SUI,NA
SUI,NA
SUI,NA
SUI,NA
SUI,NA
SUI,NA
SUI,NA
SUI,NA
SUI,NA
ITA,NA
CHI,NA
CHI,NA
CUB,NA
CUB,NA
ESP,Silver
ESP,NA
CHI,NA
USA,NA
ITA,NA
URU,NA
URU,NA
ESA,NA
PUR,Bronze
COL,NA
COL,NA
COL,NA
PER,NA
PER,NA
CAN,NA
CAN,NA
VEN,NA
COL,NA
COL,NA
MEX,Silver
MEX,NA
GBR,NA
GBR,NA
IRI,NA
BEL,NA
MAR,NA
MEX,NA
PHI,NA
ESP,NA
IND,NA
IND,NA
IND,NA
GBR,NA
FRA,NA
GER,NA
GHA,NA
GHA,NA
GHA,Bronze
SUI,Silver
LIB,NA
LIB,NA
UGA,NA
MAR,Bronze
MAR,NA
MAR,Bronze
MAR,NA
GBR,NA
GBR,NA
FRA,NA
FRA,NA
NED,NA
NED,NA
ROU,NA
ROU,NA
URS,NA
URS,NA
URS,Bronze
UGA,NA
UGA,NA
UGA,NA
CAN,NA
CAN,NA
EGY,NA
EGY,NA
ALG,NA
TUN,NA
TUN,NA
TUN,NA
SYR,NA
BEL,NA
BEL,NA
BEL,NA
BEL,NA
NED,Bronze
NED,Silver
CMR,NA
CMR,NA
AUS,NA
CIV,NA
UGA,NA
UGA,NA
BRA,NA
BEL,NA
SWE,Gold
NZL,Gold
USA,Gold
GBR,NA
GER,NA
GER,NA
GER,NA
GER,Silver
GER,NA
GER,Silver
GER,Silver
GER,NA
GER,NA
NED,NA
BEL,NA
BEL,NA
SUI,NA
SUI,Gold
SUI,Bronze
SUI,Gold
SUI,Silver
SUI,Silver
SUI,NA
SUI,NA
SLO,NA
MEX,NA
MEX,NA
CUB,NA
CUB,NA
HON,NA
MEX,NA
ARG,NA
ARG,NA
ARG,NA
ARG,NA
ARG,NA
ARG,NA
CHI,NA
CHI,NA
ARG,Gold
ECU,NA
MEX,NA
MEX,NA
MEX,NA
MEX,NA
ESA,NA
ESA,NA
ESA,NA
VEN,NA
ARG,NA
ARG,NA
CUB,Bronze
VEN,NA
VEN,NA
ARG,NA
URU,NA
URU,Bronze
GHA,NA
GHA,NA
ITA,NA
GHA,NA
GHA,NA
GHA,NA
GHA,NA
HUN,NA
HUN,NA
DEN,NA
DEN,NA
DEN,NA
DEN,NA
AUS,NA
CAN,NA
CAN,NA
CAN,NA
CAN,NA
USA,NA
USA,NA
USA,NA
USA,NA
USA,NA
VEN,NA
VEN,NA
URU,NA
MEX,NA
MEX,NA
ARG,NA
TKM,NA
HUN,NA
POL,Bronze
JPN,NA
JPN,NA
JPN,NA
JPN,NA
JPN,NA
JPN,NA
JPN,NA
JPN,NA
JPN,NA
NZL,NA
NZL,NA
TUR,NA
TUR,NA
BRA,NA
FRA,NA
FRA,NA
SUD,NA
ROU,NA
MRI,NA
USA,Gold
MEX,NA
CMR,NA
SEY,NA
SEY,NA
SEY,NA
TCH,NA
TCH,Silver
TCH,NA
GER,NA
GER,NA
GER,NA
GER,NA
SEY,NA
GER,NA
GBR,NA
GBR,NA
GBR,NA
GBR,NA
GDR,NA
GDR,NA
CAN,Gold
EGY,NA
EGY,NA
EGY,NA
EGY,NA
LUX,NA
LUX,NA
GER,Bronze
FRA,NA
FRA,Gold
HUN,NA
KEN,NA
KEN,NA
KEN,NA
KEN,NA
KEN,NA
GER,NA
SUD,NA
MTN,NA
MTN,NA
POL,NA
FRG,NA
POL,Silver
POL,NA
POL,NA
POL,NA
POL,NA
TCH,NA
TCH,NA
TCH,NA
TCH,NA
TCH,NA
MEX,NA
MEX,NA
ITA,NA
TCH,NA
TCH,NA
TCH,NA
CZE,NA
CZE,NA
CZE,NA
CZE,NA
CZE,NA
CZE,NA
GRE,NA
GRE,NA
POL,NA
POL,NA
POL,NA
POL,NA
POL,NA
GER,NA
HUN,NA
HUN,NA
IRI,NA
NIG,NA
BUL,NA
BUL,NA
BUL,NA
BUL,NA
BUL,NA
BUL,NA
BUL,NA
BUL,NA
BUL,NA
BUL,NA
BUL,NA
BUL,NA
BUL,NA
BUL,NA
BUL,NA
BUL,NA
USA,NA
POL,NA
GBR,NA
GBR,NA
SKN,NA
SKN,NA
SKN,NA
SKN,NA
SKN,NA
SKN,NA
AUS,NA
USA,NA
USA,Silver
USA,Bronze
CAN,NA
GBR,NA
GBR,NA
USA,NA
USA,NA
RSA,NA
USA,NA
USA,NA
USA,NA
USA,NA
USA,Silver
GBR,NA
TTO,NA
TTO,NA
GBR,NA
AUS,NA
AUS,NA
USA,NA
USA,NA
USA,NA
USA,Gold
USA,NA
DOM,NA
USA,NA
USA,NA
CAN,NA
VIN,NA
AUS,NA
AUS,NA
AUS,NA
AUS,NA
AUS,NA
CAN,NA
CAN,NA
RUS,NA
GER,NA
AUS,NA
USA,NA
GBR,Silver
GBR,Silver
GBR,NA
PUR,NA
GBR,Gold
GBR,Gold
CUB,NA
AUS,NA
AUS,NA
AUS,NA
AUS,NA
AUS,NA
AUS,NA
AUS,NA
AUS,NA
USA,NA
USA,NA
USA,NA
USA,NA
USA,NA
USA,NA
USA,Gold
USA,Silver
USA,NA
USA,Bronze
CAN,NA
CAN,NA
CAN,NA
CAN,NA
GBR,Bronze
FRG,NA
FRG,NA
USA,NA
GBR,NA
USA,NA
SWE,NA
NZL,NA
NZL,Gold
NZL,Gold
NZL,Silver
NOR,NA
POL,NA
GER,NA
GER,Gold
GER,Gold
POL,Silver
POL,NA
SWE,NA
SWE,NA
JAM,NA
JAM,NA
USA,NA
SWE,NA
SWE,NA
SWE,NA
GHA,NA
NGR,NA
POL,NA
ESP,NA
PHI,NA
SOM,NA
SOM,NA
TUR,NA
ESP,NA
ESP,NA
TUR,NA
TUR,NA
GBR,NA
GBR,NA
AUS,NA
GBR,NA
GBR,NA
ALG,NA
EGY,NA
EGY,NA
ALG,NA
ALG,NA
BEL,NA
BEL,NA
BEL,NA
BEL,NA
BEL,NA
FRA,NA
FRA,NA
FRA,NA
FRA,NA
RSA,NA
GBR,NA
GHA,NA
GHA,Bronze
GHA,NA
GHA,NA
GHA,NA
SUI,Bronze
GBR,NA
GHA,NA
GHA,NA
GHA,NA
GHA,NA
GHA,NA
GHA,NA
GHA,NA
GHA,NA
LBR,NA
LBR,NA
GHA,NA
GHA,NA
GHA,NA
GHA,NA
GHA,NA
USA,NA
GDR,NA
GDR,NA
GDR,NA
GER,NA
GER,NA
GER,NA
GER,NA
GER,NA
GER,NA
GER,NA
GER,NA
GER,NA
GER,NA
KEN,NA
GBR,NA
GBR,NA
NGR,Silver
NGR,NA
NGR,NA
NGR,NA
BRN,NA
NGR,NA
NGR,NA
NGR,NA
SUR,NA
SUR,NA
SUR,NA
SUR,NA
SUR,NA
SUR,NA
SWE,NA
SWE,NA
PHI,NA
NED,NA
NED,NA
JOR,NA
NGR,Silver
FRA,NA
FRA,NA
SEY,NA
FRA,NA
ITA,NA
FRA,NA
FRA,NA
BEL,NA
BEL,NA
ERI,NA
ERI,NA
KEN,NA
NED,NA
BRA,Silver
BRA,Silver
DJI,NA
SOM,NA
SOM,NA
SOM,NA
SOM,NA
SOM,NA
SOM,NA
NGR,NA
NGR,NA
NGR,NA
NGR,NA
NGR,NA
NGR,Silver
NGR,NA
NGR,NA
BRA,Gold
BRA,NA
CMR,NA
CMR,NA
CMR,NA
GBR,NA
POL,NA
ETH,NA
ETH,NA
ETH,NA
GER,NA
UGA,NA
NGR,NA
BRA,NA
NGR,NA
BRA,NA
NGR,NA
NGR,NA
NGR,NA
NGR,NA
NGR,NA
USA,NA
USA,NA
USA,NA
NEP,NA
NGR,NA
UGA,NA
NGR,NA
ARM,NA
EGY,NA
SUD,NA
LBA,NA
LBA,NA
BRA,NA
BRA,NA
BRA,NA
NGR,NA
NGR,NA
NGR,NA
URU,NA
ISR,NA
UGA,NA
IND,NA
IND,NA
FRA,Bronze
FRA,Gold
FRA,NA
MGL,NA
PHI,NA
PHI,NA
PHI,NA
PHI,NA
GER,Silver
GER,NA
GHA,Bronze
CIV,NA
CMR,NA
USA,NA
USA,NA
USA,Gold
USA,Gold
GBR,Silver
BRA,NA
BRA,NA
BRA,NA
BRA,Silver
BRA,NA
BRA,NA
GER,NA
GER,Silver
AUT,NA
AUT,Bronze
AUT,NA
BRA,NA
SWE,NA
SWE,NA
SWE,NA
SWE,NA
SWE,NA
SWE,NA
GER,NA
GER,NA
RUS,NA
SWE,NA
SWE,Bronze
SWE,NA
SWE,NA
SWE,Gold
SWE,Bronze
SWE,NA
SWE,NA
SWE,NA
SWE,NA
SWE,NA
SWE,Gold
SWE,Gold
SWE,Silver
SWE,NA
SWE,NA
SWE,NA
SWE,NA
SWE,NA
CAN,NA
CAN,NA
GBR,Gold
GBR,Gold
GBR,Bronze
GBR,Bronze
FRG,NA
GER,NA
EGY,NA
ALG,NA
GBR,NA
ETH,NA
NED,NA
NED,NA
SYR,NA
MAR,NA
MAR,NA
UGA,NA
UGA,NA
CIV,NA
PLW,NA
TCH,NA
SUI,NA
SUI,NA
PHI,NA
NOR,NA
SWE,NA
SWE,NA
SWE,NA
SWE,NA
SWE,NA
SWE,NA
SWE,NA
SWE,NA
SWE,NA
SWE,NA
SWE,NA
LTU,Bronze
LTU,NA
GHA,NA
SWE,NA
SWE,NA
SWE,NA
SWE,NA
SWE,NA
SWE,NA
SWE,NA
SWE,NA
SWE,NA
SWE,NA
LTU,NA
RSA,NA
FRA,NA
HUN,NA
HUN,NA
HUN,NA
PHI,NA
MON,NA
PUR,NA
PUR,NA
PUR,NA
BEN,NA
TOG,NA
BEL,NA
BEL,NA
BEL,NA
BEL,NA
BEL,NA
BEL,NA
BEL,NA
BEL,NA
BEL,NA
BEL,NA
USA,Gold
USA,Gold
USA,Silver
USA,Gold
USA,Bronze
USA,Bronze
USA,Gold
USA,Gold
NAM,NA
INA,NA
INA,NA
INA,NA
BRA,NA
BRA,Silver
BRA,Bronze
AHO,NA
AHO,NA
NED,NA
NED,NA
NED,NA
BRA,Bronze
BRA,NA
BRA,NA
BRA,NA
BRA,NA
BRA,NA
BRA,NA
BRA,NA
BRA,NA
HUN,Silver
ESP,NA
GBR,NA
USA,NA
CHI,NA
CAN,NA
CAN,NA
MGL,NA
UKR,NA
UKR,NA
UKR,NA
UKR,NA
MGL,NA
KAZ,NA
KGZ,NA
KAZ,NA
UKR,NA
UKR,NA
ISL,NA
ASA,NA
SUI,NA
SUI,NA
SUI,NA
SUI,NA
SUI,NA
SUI,NA
SUI,NA
GER,Silver
RUS,NA
AUT,NA
BEL,NA
BEL,NA
SUI,NA
NED,NA
NED,NA
BEL,NA
BEL,NA
BEL,NA
BEL,NA
SUI,NA
BEL,NA
BEL,NA
BEL,NA
BEL,NA
BEL,NA
BEL,NA
SUI,NA
FRA,NA
FRA,NA
FRA,NA
SUI,NA
SUI,NA
SUI,NA
SUI,NA
SUI,NA
SUI,NA
SUI,NA
SUI,NA
SUI,NA
SWE,NA
SWE,NA
IRI,NA
PUR,NA
RUS,NA
URS,NA
RUS,NA
RUS,NA
RUS,NA
RUS,NA
RUS,NA
RUS,Silver
RUS,NA
RUS,NA
RUS,NA
MAR,NA
MAS,NA
MAS,NA
ETH,NA
AFG,NA
SUI,NA
SUI,NA
SUI,NA
SUI,NA
SUI,NA
IRI,NA
TOG,NA
TOG,NA
EGY,NA
EGY,NA
EGY,NA
RUS,Bronze
RUS,NA
RUS,NA
IRI,NA
SAM,NA
NGR,NA
NGR,Silver
NGR,NA
NGR,NA
URS,NA
EUN,NA
POR,NA
ANG,NA
RUS,NA
ROU,Bronze
RSA,Bronze
GHA,NA
GHA,NA
GRE,NA
GRE,NA
GRE,NA
GRE,NA
GRE,NA
GRE,NA
GRE,NA
GRE,NA
GRE,NA
IRI,NA
IRI,NA
IRI,NA
AFG,NA
PAK,NA
PAK,NA
PAK,NA
PAK,NA
PAK,Silver
